context,question,answer,context_id
Cầm giữ tài sản phát sinh từ thời điểm đến hạn thực hiện nghĩa vụ mà bên có nghĩa vụ không thực hiện hoặc thực hiện không đúng nghĩa vụ.,Cầm giữ tài sản phát sinh từ thời điểm nào?,Cầm giữ tài sản phát sinh từ thời điểm đến hạn thực hiện nghĩa vụ mà bên có nghĩa vụ không thực hiện hoặc thực hiện không đúng nghĩa vụ.,doc_1507
Trường hợp một bên nhận được thông tin bí mật của bên kia trong quá trình giao kết hợp đồng thì có trách nhiệm bảo mật thông tin và không được sử dụng thông tin đó cho mục đích riêng của mình hoặc cho mục đích trái pháp luật khác.,Bên nhận được thông tin bí mật trong quá trình giao kết hợp đồng phải làm gì theo Điều 387?,Trường hợp một bên nhận được thông tin bí mật của bên kia trong quá trình giao kết hợp đồng thì có trách nhiệm bảo mật thông tin và không được sử dụng thông tin đó cho mục đích riêng của mình hoặc cho mục đích trái pháp luật khác.,doc_1508
"Trong trường hợp không đạt được thỏa thuận với những người thừa kế về mức thù lao, người quản lý di sản được hưởng một khoản thù lao hợp lý.","Trong trường hợp không đạt được thỏa thuận về mức thù lao, người quản lý di sản được hưởng gì?","Trong trường hợp không đạt được thỏa thuận với những người thừa kế về mức thù lao, người quản lý di sản được hưởng một khoản thù lao hợp lý.",doc_1509
Biện pháp bảo đảm được đăng ký theo thỏa thuận hoặc theo quy định của luật. Việc đăng ký là điều kiện để giao dịch bảo đảm có hiệu lực chỉ trong trường hợp luật có quy định.,Điều kiện để giao dịch bảo đảm có hiệu lực theo Điều 298 là gì?,Biện pháp bảo đảm được đăng ký theo thỏa thuận hoặc theo quy định của luật. Việc đăng ký là điều kiện để giao dịch bảo đảm có hiệu lực chỉ trong trường hợp luật có quy định.,doc_1510
"Năng lực hành vi dân sự của cá nhân là khả năng của cá nhân bằng hành vi của mình xác lập, thực hiện quyền, nghĩa vụ dân sự.","Khả năng xác lập, thực hiện quyền và nghĩa vụ dân sự của cá nhân được gọi là gì?","Năng lực hành vi dân sự của cá nhân là khả năng của cá nhân bằng hành vi của mình xác lập, thực hiện quyền, nghĩa vụ dân sự.",doc_1511
"Báo cho bên nhận cầm cố về quyền của người thứ ba đối với tài sản cầm cố, nếu có; trường hợp không thông báo thì bên nhận cầm cố có quyền hủy hợp đồng cầm cố tài sản và yêu cầu bồi thường thiệt hại hoặc duy trì hợp đồng và chấp nhận quyền của người thứ ba đối với tài sản cầm cố.",Điều gì xảy ra nếu bên cầm cố không thông báo về quyền của người thứ ba đối với tài sản cầm cố?,"Báo cho bên nhận cầm cố về quyền của người thứ ba đối với tài sản cầm cố, nếu có; trường hợp không thông báo thì bên nhận cầm cố có quyền hủy hợp đồng cầm cố tài sản và yêu cầu bồi thường thiệt hại hoặc duy trì hợp đồng và chấp nhận quyền của người thứ ba đối với tài sản cầm cố.",doc_1512
"Hàng thừa kế thứ ba bao gồm cụ nội, cụ ngoại của người chết; bác ruột, chú ruột, cậu ruột, cô ruột, dì ruột của người chết; cháu ruột của người chết mà người chết là bác ruột, chú ruột, cậu ruột, cô ruột, dì ruột; chắt ruột của người chết mà người chết là cụ nội, cụ ngoại.",Điều 651 quy định thế nào về hàng thừa kế thứ ba?,"Hàng thừa kế thứ ba bao gồm cụ nội, cụ ngoại của người chết; bác ruột, chú ruột, cậu ruột, cô ruột, dì ruột của người chết; cháu ruột của người chết mà người chết là bác ruột, chú ruột, cậu ruột, cô ruột, dì ruột; chắt ruột của người chết mà người chết là cụ nội, cụ ngoại.",doc_1513
Hình thức của di chúc cũng được công nhận tại Việt Nam nếu phù hợp với pháp luật của một trong các nước nơi có bất động sản nếu di sản thừa kế là bất động sản.,Pháp luật của quốc gia nào sẽ công nhận hình thức di chúc nếu di sản là bất động sản?,Hình thức của di chúc cũng được công nhận tại Việt Nam nếu phù hợp với pháp luật của một trong các nước nơi có bất động sản nếu di sản thừa kế là bất động sản.,doc_1514
Nghĩa vụ phát sinh từ việc gây thiệt hại do hành vi trái pháp luật.,Ai phải chịu trách nhiệm khi gây thiệt hại do hành vi trái pháp luật?,Nghĩa vụ phát sinh từ việc gây thiệt hại do hành vi trái pháp luật.,doc_1515
Mọi cá nhân đều có năng lực pháp luật dân sự như nhau.,Các cá nhân có quyền dân sự như nhau không?,Mọi cá nhân đều có năng lực pháp luật dân sự như nhau.,doc_1516
Bộ luật Dân sự số 33/2005/QH11 hết hiệu lực kể từ ngày Bộ luật Dân sự có hiệu lực.,"Kể từ ngày Bộ luật Dân sự có hiệu lực, Bộ luật nào hết hiệu lực?",Bộ luật Dân sự số 33/2005/QH11 hết hiệu lực kể từ ngày Bộ luật Dân sự có hiệu lực.,doc_1517
"Quyền sử dụng là quyền khai thác công dụng, hưởng hoa lợi, lợi tức từ tài sản.",Quyền sử dụng được hiểu như thế nào?,"Quyền sử dụng là quyền khai thác công dụng, hưởng hoa lợi, lợi tức từ tài sản.",doc_1518
Di chúc bằng văn bản có chứng thực là loại di chúc được chứng thực bởi cơ quan nhà nước có thẩm quyền.,Di chúc bằng văn bản có chứng thực là gì?,Di chúc bằng văn bản có chứng thực là loại di chúc được chứng thực bởi cơ quan nhà nước có thẩm quyền.,doc_1519
"Chủ sở hữu tài sản không được cản trở, thực hiện hành vi khác gây khó khăn hoặc xâm phạm đến quyền, lợi ích hợp pháp của người hưởng dụng.",Chủ sở hữu tài sản có được cản trở quyền lợi hợp pháp của người hưởng dụng không?,"Chủ sở hữu tài sản không được cản trở, thực hiện hành vi khác gây khó khăn hoặc xâm phạm đến quyền, lợi ích hợp pháp của người hưởng dụng.",doc_1520
"Sau 06 tháng, kể từ ngày thông báo công khai hoặc sau 01 năm đối với gia súc thả rông theo tập quán thì quyền sở hữu đối với gia súc và số gia súc được sinh ra trong thời gian nuôi giữ thuộc về người bắt được gia súc.",Người bắt được gia súc bị thất lạc phải làm gì ngay sau khi bắt được gia súc?,"Sau 06 tháng, kể từ ngày thông báo công khai hoặc sau 01 năm đối với gia súc thả rông theo tập quán thì quyền sở hữu đối với gia súc và số gia súc được sinh ra trong thời gian nuôi giữ thuộc về người bắt được gia súc.",doc_1521
"Theo yêu cầu của người có quyền, Tòa án có thể buộc người có nghĩa vụ bồi thường thiệt hại về tinh thần cho người có quyền. Mức bồi thường do Tòa án quyết định căn cứ vào nội dung vụ việc.",Trường hợp nào Tòa án có thể yêu cầu bồi thường thiệt hại về tinh thần?,"Theo yêu cầu của người có quyền, Tòa án có thể buộc người có nghĩa vụ bồi thường thiệt hại về tinh thần cho người có quyền. Mức bồi thường do Tòa án quyết định căn cứ vào nội dung vụ việc.",doc_1522
"Hình thức của hợp đồng được xác định theo pháp luật áp dụng đối với hợp đồng đó. Trường hợp hình thức của hợp đồng không phù hợp với hình thức hợp đồng theo pháp luật áp dụng đối với hợp đồng đó, nhưng phù hợp với hình thức hợp đồng theo pháp luật của nước nơi giao kết hợp đồng hoặc pháp luật Việt Nam thì hình thức hợp đồng đó được công nhận tại Việt Nam.",Hình thức của hợp đồng được xác định như thế nào?,"Hình thức của hợp đồng được xác định theo pháp luật áp dụng đối với hợp đồng đó. Trường hợp hình thức của hợp đồng không phù hợp với hình thức hợp đồng theo pháp luật áp dụng đối với hợp đồng đó, nhưng phù hợp với hình thức hợp đồng theo pháp luật của nước nơi giao kết hợp đồng hoặc pháp luật Việt Nam thì hình thức hợp đồng đó được công nhận tại Việt Nam.",doc_1523
"Thời hạn 02 năm được tính từ ngày biết được tin tức cuối cùng về người đó. Nếu không xác định được ngày có tin tức cuối cùng, thời hạn này được tính từ ngày đầu tiên của tháng tiếp theo tháng có tin tức cuối cùng, hoặc nếu không xác định được ngày, tháng thì tính từ ngày đầu tiên của năm tiếp theo năm có tin tức cuối cùng.",Thời hạn 02 năm được tính từ khi nào đối với người bị tuyên bố mất tích?,"Thời hạn 02 năm được tính từ ngày biết được tin tức cuối cùng về người đó. Nếu không xác định được ngày có tin tức cuối cùng, thời hạn này được tính từ ngày đầu tiên của tháng tiếp theo tháng có tin tức cuối cùng, hoặc nếu không xác định được ngày, tháng thì tính từ ngày đầu tiên của năm tiếp theo năm có tin tức cuối cùng.",doc_1524
"Trường hợp không có tiêu chuẩn về chất lượng của tài sản đã được công bố, quy định của cơ quan nhà nước có thẩm quyền và tiêu chuẩn ngành nghề thì chất lượng của tài sản mua bán được xác định theo tiêu chuẩn thông thường hoặc theo tiêu chuẩn riêng phù hợp với mục đích giao kết hợp đồng và theo quy định của Luật bảo vệ quyền lợi người tiêu dùng.","Nếu không có tiêu chuẩn ngành nghề hay tiêu chuẩn công bố, chất lượng của tài sản sẽ như thế nào?","Trường hợp không có tiêu chuẩn về chất lượng của tài sản đã được công bố, quy định của cơ quan nhà nước có thẩm quyền và tiêu chuẩn ngành nghề thì chất lượng của tài sản mua bán được xác định theo tiêu chuẩn thông thường hoặc theo tiêu chuẩn riêng phù hợp với mục đích giao kết hợp đồng và theo quy định của Luật bảo vệ quyền lợi người tiêu dùng.",doc_1525
Bên nhận thế chấp có quyền yêu cầu bên thế chấp hoặc người thứ ba giữ tài sản thế chấp giao tài sản đó cho mình để xử lý khi bên thế chấp không thực hiện hoặc thực hiện không đúng nghĩa vụ.,Bên nhận thế chấp có quyền yêu cầu gì khi bên thế chấp không thực hiện nghĩa vụ?,Bên nhận thế chấp có quyền yêu cầu bên thế chấp hoặc người thứ ba giữ tài sản thế chấp giao tài sản đó cho mình để xử lý khi bên thế chấp không thực hiện hoặc thực hiện không đúng nghĩa vụ.,doc_1526
"Nghĩa vụ phát sinh từ việc chiếm hữu, sử dụng tài sản hoặc được lợi về tài sản không có căn cứ pháp luật.",Trách nhiệm của người chiếm hữu tài sản không có căn cứ pháp luật là gì?,"Nghĩa vụ phát sinh từ việc chiếm hữu, sử dụng tài sản hoặc được lợi về tài sản không có căn cứ pháp luật.",doc_1527
Hợp đồng dịch vụ phải có sự thỏa thuận giữa bên cung ứng dịch vụ và bên sử dụng dịch vụ về công việc sẽ được thực hiện và số tiền dịch vụ phải trả.,Bên cung ứng dịch vụ có nghĩa vụ gì trong hợp đồng dịch vụ?,Hợp đồng dịch vụ phải có sự thỏa thuận giữa bên cung ứng dịch vụ và bên sử dụng dịch vụ về công việc sẽ được thực hiện và số tiền dịch vụ phải trả.,doc_1528
"Trường hợp bên giữ chậm giao tài sản thì không được yêu cầu bên gửi trả tiền công và thanh toán các chi phí về bảo quản, kể từ thời điểm chậm giao và phải chịu rủi ro đối với tài sản trong thời gian chậm giao tài sản.",Bên giữ phải chịu gì nếu chậm giao tài sản?,"Trường hợp bên giữ chậm giao tài sản thì không được yêu cầu bên gửi trả tiền công và thanh toán các chi phí về bảo quản, kể từ thời điểm chậm giao và phải chịu rủi ro đối với tài sản trong thời gian chậm giao tài sản.",doc_1529
"Người thân thích của người được giám hộ có thể cử người giám sát việc giám hộ trong số những người thân thích hoặc chọn cá nhân, pháp nhân khác làm người giám sát. Việc cử, chọn người giám sát phải được sự đồng ý của người đó.",Thế nào là người thân thích của người được giám hộ?,"Người thân thích của người được giám hộ có thể cử người giám sát việc giám hộ trong số những người thân thích hoặc chọn cá nhân, pháp nhân khác làm người giám sát. Việc cử, chọn người giám sát phải được sự đồng ý của người đó.",doc_1530
Cá nhân có quyền yêu cầu xác định lại dân tộc trong trường hợp cha mẹ đẻ thuộc hai dân tộc khác nhau hoặc khi con nuôi xác định được cha mẹ đẻ của mình.,Cá nhân có quyền yêu cầu cơ quan nhà nước xác định lại dân tộc trong trường hợp nào?,Cá nhân có quyền yêu cầu xác định lại dân tộc trong trường hợp cha mẹ đẻ thuộc hai dân tộc khác nhau hoặc khi con nuôi xác định được cha mẹ đẻ của mình.,doc_1531
Bên có nghĩa vụ phải thông báo cho bên có quyền biết về việc tài sản hoặc công việc được lựa chọn để thực hiện nghĩa vụ. Trường hợp bên có quyền đã xác định thời hạn thực hiện nghĩa vụ được lựa chọn thì bên có nghĩa vụ phải hoàn thành đúng thời hạn.,"Trường hợp bên có quyền không xác định thời hạn, bên có nghĩa vụ có thể thực hiện nghĩa vụ bất kỳ lúc nào không?",Bên có nghĩa vụ phải thông báo cho bên có quyền biết về việc tài sản hoặc công việc được lựa chọn để thực hiện nghĩa vụ. Trường hợp bên có quyền đã xác định thời hạn thực hiện nghĩa vụ được lựa chọn thì bên có nghĩa vụ phải hoàn thành đúng thời hạn.,doc_1532
"Đời sống riêng tư, bí mật cá nhân, bí mật gia đình là bất khả xâm phạm và được pháp luật bảo vệ.","Ai có quyền bảo vệ đời sống riêng tư, bí mật cá nhân, bí mật gia đình?","Đời sống riêng tư, bí mật cá nhân, bí mật gia đình là bất khả xâm phạm và được pháp luật bảo vệ.",doc_1533
Quyền bề mặt chấm dứt khi chủ thể có quyền bề mặt từ bỏ quyền của mình.,Quyền bề mặt có thể chấm dứt khi chủ thể từ bỏ quyền của mình không?,Quyền bề mặt chấm dứt khi chủ thể có quyền bề mặt từ bỏ quyền của mình.,doc_1534
"Trường hợp cá nhân, pháp nhân không tuân thủ quy định tại khoản 1 Điều này thì Tòa án hoặc cơ quan có thẩm quyền khác căn cứ vào tính chất, hậu quả của hành vi vi phạm mà có thể không bảo vệ một phần hoặc toàn bộ quyền của họ, buộc bồi thường nếu gây thiệt hại và có thể áp dụng chế tài khác do luật quy định.","Tòa án hoặc cơ quan có thẩm quyền sẽ làm gì nếu cá nhân, pháp nhân vi phạm khoản 1 Điều 10?","Trường hợp cá nhân, pháp nhân không tuân thủ quy định tại khoản 1 Điều này thì Tòa án hoặc cơ quan có thẩm quyền khác căn cứ vào tính chất, hậu quả của hành vi vi phạm mà có thể không bảo vệ một phần hoặc toàn bộ quyền của họ, buộc bồi thường nếu gây thiệt hại và có thể áp dụng chế tài khác do luật quy định.",doc_1535
"Bên thuê vận chuyển có nghĩa vụ giao tài sản cho bên vận chuyển đúng thời hạn, địa điểm và đóng gói theo đúng quy cách đã thỏa thuận; phải chịu chi phí xếp, dỡ tài sản lên phương tiện vận chuyển, trừ trường hợp có thỏa thuận khác.",Bên thuê vận chuyển phải đóng gói tài sản theo quy cách nào?,"Bên thuê vận chuyển có nghĩa vụ giao tài sản cho bên vận chuyển đúng thời hạn, địa điểm và đóng gói theo đúng quy cách đã thỏa thuận; phải chịu chi phí xếp, dỡ tài sản lên phương tiện vận chuyển, trừ trường hợp có thỏa thuận khác.",doc_1536
"Trường hợp giao dịch dân sự do người đại diện xác lập, thực hiện vượt quá phạm vi đại diện không làm phát sinh quyền, nghĩa vụ của người được đại diện đối với phần giao dịch được xác lập, thực hiện vượt quá phạm vi đại diện thì người đại diện phải thực hiện nghĩa vụ đối với người đã giao dịch với mình về phần giao dịch vượt quá phạm vi đại diện, trừ trường hợp người đã giao dịch biết hoặc phải biết về việc vượt quá phạm vi đại diện mà vẫn giao dịch.",Người đại diện sẽ phải chịu trách nhiệm như thế nào nếu giao dịch dân sự vượt quá phạm vi đại diện?,"Trường hợp giao dịch dân sự do người đại diện xác lập, thực hiện vượt quá phạm vi đại diện không làm phát sinh quyền, nghĩa vụ của người được đại diện đối với phần giao dịch được xác lập, thực hiện vượt quá phạm vi đại diện thì người đại diện phải thực hiện nghĩa vụ đối với người đã giao dịch với mình về phần giao dịch vượt quá phạm vi đại diện, trừ trường hợp người đã giao dịch biết hoặc phải biết về việc vượt quá phạm vi đại diện mà vẫn giao dịch.",doc_1537
Họ của cá nhân được xác định là họ của cha đẻ hoặc họ của mẹ đẻ theo thỏa thuận của cha mẹ; nếu không có thỏa thuận thì họ của con được xác định theo tập quán. Trường hợp chưa xác định được cha đẻ thì họ của con được xác định theo họ của mẹ đẻ.,Họ của trẻ em bị bỏ rơi được xác định như thế nào nếu chưa xác định được cha mẹ đẻ?,Họ của cá nhân được xác định là họ của cha đẻ hoặc họ của mẹ đẻ theo thỏa thuận của cha mẹ; nếu không có thỏa thuận thì họ của con được xác định theo tập quán. Trường hợp chưa xác định được cha đẻ thì họ của con được xác định theo họ của mẹ đẻ.,doc_1538
"Đạo đức xã hội là những chuẩn mực ứng xử chung trong đời sống xã hội, được cộng đồng thừa nhận và tôn trọng.",Đạo đức xã hội có ảnh hưởng như thế nào đến giao dịch dân sự?,"Đạo đức xã hội là những chuẩn mực ứng xử chung trong đời sống xã hội, được cộng đồng thừa nhận và tôn trọng.",doc_1539
"Người đã giao dịch với người đại diện có quyền đơn phương chấm dứt thực hiện hoặc hủy bỏ giao dịch dân sự đối với phần vượt quá phạm vi đại diện hoặc toàn bộ giao dịch dân sự và yêu cầu bồi thường thiệt hại, trừ trường hợp người đó biết hoặc phải biết về việc vượt quá phạm vi đại diện mà vẫn giao dịch hoặc trường hợp quy định tại điểm a khoản 1 Điều này.",Người đã giao dịch với người đại diện có quyền gì khi giao dịch vượt quá phạm vi đại diện?,"Người đã giao dịch với người đại diện có quyền đơn phương chấm dứt thực hiện hoặc hủy bỏ giao dịch dân sự đối với phần vượt quá phạm vi đại diện hoặc toàn bộ giao dịch dân sự và yêu cầu bồi thường thiệt hại, trừ trường hợp người đó biết hoặc phải biết về việc vượt quá phạm vi đại diện mà vẫn giao dịch hoặc trường hợp quy định tại điểm a khoản 1 Điều này.",doc_1540
Yêu cầu bên nhận cầm cố chấm dứt việc sử dụng tài sản cầm cố trong trường hợp quy định tại khoản 3 Điều 314 của Bộ luật Dân sự nếu do sử dụng mà tài sản cầm cố có nguy cơ bị mất giá trị hoặc giảm sút giá trị.,Khi nào bên cầm cố có quyền yêu cầu bên nhận cầm cố chấm dứt việc sử dụng tài sản cầm cố?,Yêu cầu bên nhận cầm cố chấm dứt việc sử dụng tài sản cầm cố trong trường hợp quy định tại khoản 3 Điều 314 của Bộ luật Dân sự nếu do sử dụng mà tài sản cầm cố có nguy cơ bị mất giá trị hoặc giảm sút giá trị.,doc_1541
"Trường hợp số tiền có được từ việc xử lý tài sản cầm cố, thế chấp sau khi thanh toán chi phí bảo quản, thu giữ và xử lý tài sản cầm cố, thế chấp lớn hơn giá trị nghĩa vụ được bảo đảm thì số tiền chênh lệch phải được trả cho bên bảo đảm.","Trường hợp số tiền có được từ việc xử lý tài sản cầm cố, thế chấp lớn hơn giá trị nghĩa vụ được bảo đảm, Điều 307 quy định như thế nào?","Trường hợp số tiền có được từ việc xử lý tài sản cầm cố, thế chấp sau khi thanh toán chi phí bảo quản, thu giữ và xử lý tài sản cầm cố, thế chấp lớn hơn giá trị nghĩa vụ được bảo đảm thì số tiền chênh lệch phải được trả cho bên bảo đảm.",doc_1542
Hợp đồng theo mẫu là hợp đồng gồm những điều khoản do một bên đưa ra theo mẫu để bên kia trả lời trong một thời gian hợp lý; nếu bên được đề nghị trả lời chấp nhận thì coi như chấp nhận toàn bộ nội dung hợp đồng theo mẫu mà bên đề nghị đã đưa ra.,Hợp đồng theo mẫu là gì?,Hợp đồng theo mẫu là hợp đồng gồm những điều khoản do một bên đưa ra theo mẫu để bên kia trả lời trong một thời gian hợp lý; nếu bên được đề nghị trả lời chấp nhận thì coi như chấp nhận toàn bộ nội dung hợp đồng theo mẫu mà bên đề nghị đã đưa ra.,doc_1543
"Người được di tặng không phải thực hiện nghĩa vụ tài sản đối với phần được di tặng, trừ trường hợp toàn bộ di sản không đủ để thanh toán nghĩa vụ tài sản của người lập di chúc thì phần di tặng cũng được dùng để thực hiện phần nghĩa vụ còn lại của người này.",Điều 646 có yêu cầu gì đối với nghĩa vụ tài sản của người được di tặng?,"Người được di tặng không phải thực hiện nghĩa vụ tài sản đối với phần được di tặng, trừ trường hợp toàn bộ di sản không đủ để thanh toán nghĩa vụ tài sản của người lập di chúc thì phần di tặng cũng được dùng để thực hiện phần nghĩa vụ còn lại của người này.",doc_1544
Pháp nhân phải có điều lệ trong trường hợp pháp luật có quy định.,Pháp nhân có cần điều lệ không?,Pháp nhân phải có điều lệ trong trường hợp pháp luật có quy định.,doc_1545
"Trình tự, thể thức công khai hợp đồng theo mẫu thực hiện theo quy định của pháp luật.",Hợp đồng theo mẫu là gì?,"Trình tự, thể thức công khai hợp đồng theo mẫu thực hiện theo quy định của pháp luật.",doc_1546
"Việc đại diện cho Nhà nước Cộng hòa xã hội chủ nghĩa Việt Nam, cơ quan nhà nước ở Trung ương, ở địa phương tham gia quan hệ dân sự được thực hiện theo quy định của pháp luật về chức năng, nhiệm vụ, quyền hạn và tổ chức bộ máy của cơ quan nhà nước. Việc đại diện thông qua cá nhân, pháp nhân khác chỉ được thực hiện trong các trường hợp và theo trình tự, thủ tục do pháp luật quy định.",Việc đại diện cho Nhà nước Cộng hòa xã hội chủ nghĩa Việt Nam trong quan hệ dân sự được thực hiện như thế nào?,"Việc đại diện cho Nhà nước Cộng hòa xã hội chủ nghĩa Việt Nam, cơ quan nhà nước ở Trung ương, ở địa phương tham gia quan hệ dân sự được thực hiện theo quy định của pháp luật về chức năng, nhiệm vụ, quyền hạn và tổ chức bộ máy của cơ quan nhà nước. Việc đại diện thông qua cá nhân, pháp nhân khác chỉ được thực hiện trong các trường hợp và theo trình tự, thủ tục do pháp luật quy định.",doc_1547
"Quyền dân sự chỉ có thể bị hạn chế theo quy định của luật trong những trường hợp cần thiết vì lý do quốc phòng, an ninh quốc gia, trật tự, an toàn xã hội, đạo đức xã hội hoặc sức khỏe của cộng đồng.",Có trường hợp nào quyền dân sự bị hạn chế không?,"Quyền dân sự chỉ có thể bị hạn chế theo quy định của luật trong những trường hợp cần thiết vì lý do quốc phòng, an ninh quốc gia, trật tự, an toàn xã hội, đạo đức xã hội hoặc sức khỏe của cộng đồng.",doc_1548
"Quyền sở hữu có thể được xác lập căn cứ vào bản án, quyết định có hiệu lực pháp luật của Tòa án, cơ quan nhà nước có thẩm quyền khác.","Bản án, quyết định của cơ quan nào có thể xác lập quyền sở hữu?","Quyền sở hữu có thể được xác lập căn cứ vào bản án, quyết định có hiệu lực pháp luật của Tòa án, cơ quan nhà nước có thẩm quyền khác.",doc_1549
"Để được bồi thường khi bị gây thương tích thì đương sự trong vụ án hình sự phải thực hiện giám định thương tích bị gây ra từ đó xác định được mức độ thương tật. Căn cứ vào đó yêu cầu Tòa án giải quyết việc bồi thường cho tổn thất về sức khỏe và tinh thần. Mức bồi thường sẽ tùy thuộc vào độ giám định, tình tiết vụ án và gia cảnh của bị cáo.",Làm sao để được bồi thường khi bị gây thương tích?,"Để được bồi thường khi bị gây thương tích thì đương sự trong vụ án hình sự phải thực hiện giám định thương tích bị gây ra từ đó xác định được mức độ thương tật. Căn cứ vào đó yêu cầu Tòa án giải quyết việc bồi thường cho tổn thất về sức khỏe và tinh thần. Mức bồi thường sẽ tùy thuộc vào độ giám định, tình tiết vụ án và gia cảnh của bị cáo.",doc_1550
"Tài sản không xác định được chủ sở hữu; tài sản bị chôn, giấu, bị vùi lấp, chìm đắm được tìm thấy; tài sản bị đánh rơi, bị bỏ quên; gia súc, gia cầm bị thất lạc; vật nuôi dưới nước di chuyển tự nhiên đã được xác lập quyền sở hữu cho người khác theo quy định tại các điều từ Điều 228 đến Điều 233 của Bộ luật Dân sự thì quyền sở hữu của những người có tài sản đó chấm dứt.",Tài sản không xác định được chủ sở hữu sẽ như thế nào theo Điều 240?,"Tài sản không xác định được chủ sở hữu; tài sản bị chôn, giấu, bị vùi lấp, chìm đắm được tìm thấy; tài sản bị đánh rơi, bị bỏ quên; gia súc, gia cầm bị thất lạc; vật nuôi dưới nước di chuyển tự nhiên đã được xác lập quyền sở hữu cho người khác theo quy định tại các điều từ Điều 228 đến Điều 233 của Bộ luật Dân sự thì quyền sở hữu của những người có tài sản đó chấm dứt.",doc_1551
Quyền sở hữu đối với tài sản bị xử lý để thực hiện nghĩa vụ của chủ sở hữu chấm dứt tại thời điểm phát sinh quyền sở hữu của người nhận tài sản đó.,Quyền sở hữu đối với tài sản bị xử lý sẽ chấm dứt khi nào theo Điều 241?,Quyền sở hữu đối với tài sản bị xử lý để thực hiện nghĩa vụ của chủ sở hữu chấm dứt tại thời điểm phát sinh quyền sở hữu của người nhận tài sản đó.,doc_1552
Quyền sở hữu có thể chấm dứt trong các trường hợp khác do luật quy định.,Luật quy định các trường hợp nào khác có thể chấm dứt quyền sở hữu ngoài các trường hợp đã nêu?,Quyền sở hữu có thể chấm dứt trong các trường hợp khác do luật quy định.,doc_1553
"Cha đẻ, mẹ đẻ được quy định trong Bộ luật Dân sự là cha, mẹ được xác định dựa trên sự kiện sinh đẻ; người nhờ mang thai hộ với người được sinh ra từ việc mang thai hộ theo quy định của Luật hôn nhân và gia đình.","Cha đẻ, mẹ đẻ được xác định như thế nào theo Bộ luật Dân sự?","Cha đẻ, mẹ đẻ được quy định trong Bộ luật Dân sự là cha, mẹ được xác định dựa trên sự kiện sinh đẻ; người nhờ mang thai hộ với người được sinh ra từ việc mang thai hộ theo quy định của Luật hôn nhân và gia đình.",doc_1554
Bảo lưu quyền sở hữu chấm dứt khi nghĩa vụ thanh toán cho bên bán được thực hiện xong.,Thỏa thuận của các bên có thể làm gì đối với bảo lưu quyền sở hữu?,Bảo lưu quyền sở hữu chấm dứt khi nghĩa vụ thanh toán cho bên bán được thực hiện xong.,doc_1555
Người được giao tài sản không thể trở thành chủ sở hữu đối với tài sản được giao theo quy định tại Điều 236 của Bộ luật Dân sự.,Quy định nào trong Bộ luật cấm người được giao tài sản trở thành chủ sở hữu đối với tài sản được giao?,Người được giao tài sản không thể trở thành chủ sở hữu đối với tài sản được giao theo quy định tại Điều 236 của Bộ luật Dân sự.,doc_1556
Nửa năm được tính là sáu tháng.,Thời gian một tháng được tính bao nhiêu ngày theo Điều 146?,Nửa năm được tính là sáu tháng.,doc_1557
Trường hợp tài sản gồm nhiều chủng loại mà bên bán không giao đúng với thỏa thuận đối với một hoặc một số loại thì bên mua có thể hủy bỏ phần hợp đồng liên quan đến loại tài sản đó và yêu cầu bồi thường thiệt hại.,Bên mua có quyền yêu cầu bồi thường thiệt hại đối với phần hợp đồng liên quan đến loại tài sản nào?,Trường hợp tài sản gồm nhiều chủng loại mà bên bán không giao đúng với thỏa thuận đối với một hoặc một số loại thì bên mua có thể hủy bỏ phần hợp đồng liên quan đến loại tài sản đó và yêu cầu bồi thường thiệt hại.,doc_1558
"Bảo lãnh thanh toán là một cam kết bằng văn bản được phát hành bởi bên bảo lãnh về việc thực hiện nghĩa vụ thanh toán thay cho bên được bảo lãnh trong trường hợp bên bảo lãnh không thực hiện đúng, đủ nghĩa nhiệm vụ thanh toán khi đến hạn.",Bảo lãnh thanh toán là gì?,"Bảo lãnh thanh toán là một cam kết bằng văn bản được phát hành bởi bên bảo lãnh về việc thực hiện nghĩa vụ thanh toán thay cho bên được bảo lãnh trong trường hợp bên bảo lãnh không thực hiện đúng, đủ nghĩa nhiệm vụ thanh toán khi đến hạn.",doc_1559
Người đã công khai hứa thưởng phải trả thưởng cho người đã thực hiện công việc theo yêu cầu của người hứa thưởng.,Hứa thưởng có yêu cầu trả thưởng không?,Người đã công khai hứa thưởng phải trả thưởng cho người đã thực hiện công việc theo yêu cầu của người hứa thưởng.,doc_1560
"Chiếm hữu là việc chủ thể nắm giữ, chi phối tài sản một cách trực tiếp hoặc gián tiếp như chủ thể có quyền đối với tài sản.",Chiếm hữu có thể thực hiện trực tiếp hoặc gián tiếp như thế nào?,"Chiếm hữu là việc chủ thể nắm giữ, chi phối tài sản một cách trực tiếp hoặc gián tiếp như chủ thể có quyền đối với tài sản.",doc_1561
